Attrition,Gender,MaritalStatus,OverTime,JobRole,BusinessTravel,Department_Research & Development,Department_Sales,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,25.0,4.0,1.0,3.0,2.0,2.0,1.0,4256.0,1.0,12.0,3.0,1.0,0.0,5.0,4.0,5.0,2.0,0.0,3.0
0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,49.0,1.0,3.0,3.0,3.0,1.0,1.0,3580.0,2.0,16.0,3.0,2.0,1.0,7.0,3.0,4.0,2.0,0.0,2.0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0,4.0,1.0,1.0,2.0,1.0,4.0,3162.0,0.0,17.0,3.0,4.0,0.0,6.0,2.0,5.0,2.0,3.0,4.0
0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,32.0,5.0,2.0,2.0,3.0,2.0,2.0,6524.0,1.0,14.0,3.0,4.0,1.0,10.0,3.0,10.0,8.0,5.0,3.0
0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,38.0,9.0,3.0,2.0,2.0,1.0,2.0,2899.0,0.0,19.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0
0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.0,3.0,3.0,3.0,4.0,2.0,4.0,5231.0,2.0,13.0,3.0,2.0,1.0,17.0,2.0,5.0,3.0,1.0,3.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,31.0,11.0,4.0,4.0,3.0,1.0,4.0,2356.0,3.0,19.0,3.0,2.0,1.0,8.0,3.0,6.0,4.0,0.0,2.0
1,0.0,2.0,0.0,3.0,1.0,0.0,1.0,29.0,1.0,3.0,2.0,2.0,1.0,3.0,2800.0,6.0,19.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,53.0,8.0,3.0,1.0,3.0,4.0,4.0,11836.0,5.0,14.0,3.0,3.0,1.0,28.0,3.0,2.0,0.0,2.0,2.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,35.0,25.0,3.0,4.0,2.0,3.0,2.0,10903.0,3.0,16.0,3.0,1.0,0.0,16.0,3.0,13.0,10.0,4.0,8.0
0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,37.0,21.0,2.0,3.0,3.0,1.0,4.0,2973.0,5.0,15.0,3.0,2.0,1.0,10.0,3.0,5.0,4.0,0.0,0.0
0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,53.0,23.0,4.0,4.0,3.0,4.0,4.0,14275.0,6.0,18.0,3.0,3.0,0.0,33.0,3.0,12.0,9.0,3.0,8.0
0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,43.0,1.0,3.0,4.0,3.0,2.0,4.0,5562.0,4.0,13.0,3.0,2.0,1.0,12.0,2.0,5.0,2.0,2.0,2.0
0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,47.0,2.0,2.0,3.0,3.0,2.0,4.0,4537.0,0.0,22.0,4.0,1.0,1.0,8.0,3.0,7.0,6.0,7.0,7.0
0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,37.0,19.0,2.0,1.0,3.0,3.0,2.0,7642.0,1.0,13.0,3.0,4.0,0.0,10.0,3.0,10.0,0.0,0.0,9.0
0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,50.0,2.0,4.0,1.0,3.0,4.0,1.0,17924.0,1.0,11.0,3.0,4.0,1.0,31.0,3.0,31.0,6.0,14.0,7.0
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,2.0,3.0,4.0,2.0,2.0,4.0,5204.0,8.0,11.0,3.0,3.0,2.0,13.0,3.0,5.0,4.0,0.0,4.0
0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,33.0,3.0,2.0,4.0,3.0,1.0,2.0,2277.0,3.0,11.0,3.0,3.0,1.0,7.0,4.0,4.0,3.0,0.0,3.0
1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,32.0,25.0,4.0,1.0,3.0,1.0,4.0,2795.0,1.0,24.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,29.0,7.0,1.0,1.0,2.0,1.0,4.0,2532.0,6.0,14.0,3.0,3.0,3.0,8.0,3.0,4.0,3.0,0.0,3.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,44.0,9.0,2.0,2.0,3.0,1.0,1.0,2559.0,1.0,13.0,3.0,4.0,0.0,8.0,3.0,8.0,7.0,7.0,1.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,28.0,5.0,4.0,1.0,3.0,2.0,4.0,4908.0,1.0,14.0,3.0,2.0,0.0,4.0,3.0,4.0,2.0,0.0,2.0
1,1.0,2.0,0.0,1.0,2.0,1.0,0.0,58.0,2.0,1.0,4.0,2.0,1.0,4.0,2380.0,9.0,14.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,43.0,8.0,3.0,1.0,3.0,2.0,2.0,4765.0,4.0,21.0,4.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
1,0.0,0.0,1.0,3.0,1.0,0.0,1.0,20.0,2.0,3.0,3.0,2.0,1.0,3.0,2044.0,1.0,13.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
1,0.0,0.0,1.0,7.0,1.0,1.0,0.0,21.0,18.0,1.0,4.0,3.0,1.0,4.0,2693.0,1.0,19.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,36.0,14.0,1.0,3.0,3.0,2.0,4.0,6586.0,0.0,17.0,3.0,1.0,1.0,17.0,2.0,16.0,8.0,4.0,11.0
0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,47.0,2.0,4.0,4.0,2.0,1.0,4.0,3294.0,1.0,18.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0
1,0.0,1.0,0.0,6.0,1.0,1.0,0.0,22.0,3.0,1.0,2.0,3.0,2.0,3.0,4171.0,0.0,19.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,2.0
1,0.0,2.0,0.0,1.0,1.0,1.0,0.0,41.0,2.0,4.0,2.0,1.0,1.0,4.0,2778.0,4.0,13.0,3.0,3.0,1.0,10.0,2.0,7.0,7.0,1.0,0.0
0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,28.0,9.0,3.0,3.0,3.0,1.0,3.0,2377.0,5.0,18.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0
1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,39.0,6.0,3.0,4.0,3.0,1.0,1.0,2404.0,7.0,21.0,4.0,4.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,27.0,4.0,3.0,2.0,3.0,1.0,3.0,2318.0,1.0,19.0,3.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,34.0,10.0,3.0,2.0,3.0,1.0,2.0,2008.0,1.0,14.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,42.0,14.0,2.0,3.0,2.0,2.0,3.0,6244.0,7.0,17.0,3.0,1.0,0.0,10.0,3.0,5.0,4.0,0.0,3.0
0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,33.0,1.0,4.0,3.0,2.0,1.0,1.0,2799.0,3.0,11.0,3.0,2.0,0.0,6.0,3.0,3.0,2.0,0.0,2.0
0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,58.0,5.0,3.0,3.0,2.0,3.0,2.0,10552.0,2.0,13.0,3.0,4.0,1.0,24.0,3.0,6.0,0.0,0.0,4.0
0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,31.0,7.0,4.0,2.0,2.0,1.0,3.0,2329.0,3.0,15.0,3.0,2.0,0.0,13.0,4.0,7.0,7.0,5.0,2.0
0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,35.0,21.0,1.0,4.0,3.0,2.0,4.0,4014.0,1.0,25.0,4.0,4.0,1.0,10.0,1.0,10.0,6.0,0.0,7.0
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,49.0,8.0,2.0,1.0,3.0,3.0,2.0,7403.0,4.0,11.0,3.0,3.0,1.0,29.0,2.0,26.0,9.0,1.0,7.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,48.0,20.0,4.0,4.0,3.0,1.0,3.0,2259.0,4.0,17.0,3.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,31.0,20.0,2.0,4.0,3.0,2.0,3.0,6932.0,1.0,13.0,3.0,4.0,1.0,9.0,2.0,9.0,8.0,0.0,0.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,36.0,7.0,4.0,2.0,3.0,1.0,4.0,4678.0,2.0,18.0,3.0,3.0,0.0,8.0,3.0,6.0,2.0,0.0,1.0
0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,38.0,1.0,3.0,4.0,3.0,3.0,1.0,13582.0,1.0,13.0,3.0,2.0,1.0,15.0,3.0,15.0,12.0,5.0,11.0
0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,32.0,1.0,3.0,3.0,2.0,1.0,2.0,2332.0,6.0,20.0,4.0,3.0,0.0,5.0,3.0,3.0,0.0,0.0,2.0
1,1.0,1.0,0.0,3.0,1.0,0.0,1.0,25.0,19.0,2.0,3.0,2.0,1.0,2.0,2413.0,1.0,18.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,40.0,10.0,4.0,1.0,2.0,3.0,2.0,9705.0,2.0,12.0,3.0,2.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0
0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,26.0,1.0,3.0,3.0,2.0,2.0,1.0,4294.0,1.0,12.0,3.0,2.0,0.0,7.0,3.0,7.0,7.0,0.0,7.0
0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,41.0,6.0,3.0,4.0,3.0,1.0,1.0,4721.0,2.0,13.0,3.0,3.0,0.0,20.0,3.0,18.0,13.0,2.0,17.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,2.0,4.0,3.0,3.0,1.0,3.0,2519.0,4.0,21.0,4.0,3.0,0.0,16.0,3.0,11.0,8.0,3.0,9.0
1,1.0,0.0,0.0,3.0,1.0,0.0,1.0,19.0,21.0,3.0,4.0,2.0,1.0,2.0,2121.0,1.0,13.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,20.0,4.0,3.0,1.0,3.0,1.0,1.0,2973.0,1.0,19.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,31.0,12.0,3.0,4.0,3.0,2.0,4.0,5855.0,0.0,11.0,3.0,3.0,2.0,10.0,1.0,9.0,7.0,8.0,5.0
0,1.0,2.0,0.0,7.0,2.0,1.0,0.0,40.0,9.0,4.0,4.0,3.0,1.0,2.0,3617.0,8.0,14.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,32.0,3.0,4.0,3.0,3.0,2.0,1.0,6725.0,1.0,12.0,3.0,3.0,1.0,8.0,4.0,8.0,7.0,6.0,3.0
1,1.0,1.0,0.0,4.0,1.0,0.0,1.0,36.0,3.0,1.0,3.0,2.0,3.0,4.0,10325.0,1.0,11.0,3.0,1.0,1.0,16.0,3.0,16.0,7.0,3.0,7.0
0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,33.0,1.0,3.0,2.0,2.0,2.0,4.0,6949.0,0.0,14.0,3.0,1.0,0.0,6.0,3.0,5.0,0.0,1.0,4.0
1,1.0,1.0,1.0,4.0,1.0,0.0,1.0,37.0,1.0,4.0,1.0,2.0,3.0,3.0,10609.0,5.0,11.0,3.0,3.0,0.0,17.0,1.0,14.0,1.0,11.0,7.0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,45.0,4.0,2.0,3.0,3.0,2.0,2.0,4447.0,1.0,12.0,3.0,2.0,0.0,9.0,2.0,9.0,7.0,0.0,8.0
0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,29.0,20.0,3.0,3.0,3.0,1.0,4.0,2157.0,1.0,15.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,35.0,18.0,3.0,3.0,3.0,2.0,3.0,4601.0,1.0,16.0,3.0,2.0,0.0,5.0,3.0,5.0,2.0,1.0,0.0
0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,52.0,1.0,2.0,4.0,3.0,4.0,4.0,17099.0,2.0,15.0,3.0,2.0,1.0,26.0,2.0,9.0,8.0,7.0,8.0
1,1.0,0.0,1.0,7.0,1.0,1.0,0.0,58.0,2.0,3.0,4.0,3.0,1.0,3.0,2479.0,4.0,24.0,4.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0
0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,53.0,2.0,2.0,3.0,3.0,4.0,3.0,14852.0,6.0,13.0,3.0,3.0,1.0,22.0,4.0,17.0,13.0,15.0,2.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,30.0,8.0,2.0,3.0,3.0,3.0,3.0,7264.0,5.0,11.0,3.0,1.0,1.0,10.0,4.0,8.0,4.0,7.0,7.0
0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,38.0,10.0,3.0,3.0,3.0,2.0,4.0,5666.0,1.0,13.0,3.0,2.0,0.0,6.0,3.0,5.0,3.0,1.0,3.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,35.0,3.0,4.0,4.0,3.0,3.0,4.0,7823.0,6.0,13.0,3.0,2.0,1.0,12.0,3.0,10.0,9.0,0.0,8.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,39.0,2.0,5.0,1.0,4.0,3.0,3.0,7880.0,0.0,18.0,3.0,4.0,0.0,9.0,3.0,8.0,7.0,0.0,7.0
1,0.0,0.0,0.0,4.0,0.0,0.0,1.0,40.0,24.0,3.0,2.0,4.0,4.0,2.0,13194.0,4.0,16.0,3.0,4.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0
0,1.0,2.0,0.0,6.0,2.0,1.0,0.0,47.0,16.0,4.0,3.0,4.0,2.0,3.0,5067.0,1.0,19.0,3.0,3.0,0.0,20.0,4.0,19.0,10.0,2.0,7.0
0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,36.0,8.0,4.0,1.0,3.0,2.0,4.0,5079.0,4.0,13.0,3.0,4.0,2.0,12.0,3.0,7.0,7.0,0.0,7.0
1,1.0,0.0,0.0,7.0,0.0,1.0,0.0,31.0,9.0,2.0,3.0,2.0,1.0,1.0,2321.0,0.0,22.0,4.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0
0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,33.0,17.0,3.0,4.0,3.0,4.0,3.0,17444.0,1.0,11.0,3.0,4.0,0.0,10.0,3.0,10.0,8.0,6.0,0.0
1,0.0,0.0,0.0,7.0,1.0,1.0,0.0,29.0,10.0,3.0,4.0,2.0,1.0,1.0,2404.0,6.0,20.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,33.0,13.0,1.0,2.0,3.0,1.0,4.0,3452.0,3.0,18.0,3.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,2.0
0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,45.0,1.0,4.0,4.0,3.0,1.0,4.0,2270.0,3.0,14.0,3.0,4.0,2.0,8.0,3.0,5.0,3.0,0.0,2.0
0,1.0,2.0,1.0,8.0,1.0,1.0,0.0,50.0,1.0,2.0,4.0,3.0,4.0,4.0,17399.0,9.0,22.0,4.0,3.0,1.0,32.0,2.0,5.0,4.0,1.0,3.0
0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,33.0,1.0,4.0,3.0,4.0,2.0,2.0,5488.0,1.0,13.0,3.0,1.0,1.0,6.0,3.0,6.0,5.0,1.0,2.0
0,1.0,2.0,1.0,8.0,2.0,1.0,0.0,41.0,9.0,3.0,1.0,3.0,5.0,3.0,19419.0,2.0,17.0,3.0,2.0,1.0,21.0,4.0,18.0,16.0,0.0,11.0
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,16.0,4.0,3.0,3.0,1.0,2.0,2811.0,9.0,14.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0
0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,23.0,2.0,4.0,3.0,2.0,1.0,3633.0,1.0,15.0,3.0,3.0,1.0,9.0,3.0,9.0,8.0,0.0,8.0
0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,47.0,4.0,2.0,4.0,3.0,2.0,4.0,4163.0,1.0,17.0,3.0,3.0,0.0,9.0,3.0,9.0,0.0,0.0,7.0
1,0.0,1.0,0.0,7.0,1.0,1.0,0.0,30.0,22.0,3.0,1.0,3.0,1.0,3.0,2132.0,4.0,11.0,3.0,2.0,0.0,7.0,3.0,5.0,2.0,0.0,1.0
0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,50.0,24.0,3.0,4.0,3.0,4.0,3.0,13973.0,3.0,18.0,3.0,4.0,1.0,22.0,3.0,12.0,11.0,1.0,5.0
0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,38.0,10.0,1.0,3.0,3.0,1.0,3.0,2684.0,0.0,17.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0
0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,46.0,7.0,2.0,4.0,3.0,3.0,3.0,10845.0,6.0,13.0,3.0,2.0,1.0,13.0,3.0,8.0,7.0,0.0,7.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,24.0,17.0,1.0,4.0,2.0,2.0,3.0,4377.0,1.0,15.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0
1,1.0,2.0,0.0,1.0,1.0,1.0,0.0,35.0,14.0,4.0,3.0,2.0,1.0,2.0,3743.0,1.0,24.0,4.0,4.0,1.0,5.0,1.0,4.0,2.0,0.0,2.0
0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,31.0,1.0,1.0,3.0,3.0,2.0,1.0,4148.0,1.0,12.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,0.0,3.0
0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,18.0,5.0,2.0,2.0,3.0,1.0,4.0,1051.0,1.0,15.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,54.0,17.0,3.0,3.0,3.0,3.0,3.0,10739.0,8.0,11.0,3.0,3.0,1.0,22.0,3.0,10.0,7.0,0.0,8.0
0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,35.0,25.0,4.0,3.0,3.0,3.0,3.0,10388.0,1.0,11.0,3.0,3.0,1.0,16.0,2.0,16.0,10.0,10.0,1.0
0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,30.0,8.0,2.0,2.0,4.0,3.0,1.0,11416.0,0.0,12.0,3.0,3.0,3.0,9.0,2.0,8.0,7.0,1.0,7.0
1,0.0,0.0,0.0,7.0,1.0,1.0,0.0,20.0,11.0,3.0,4.0,2.0,1.0,1.0,2600.0,1.0,15.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,30.0,5.0,3.0,2.0,3.0,1.0,2.0,2422.0,0.0,17.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,26.0,2.0,2.0,4.0,4.0,2.0,4.0,5472.0,1.0,12.0,3.0,2.0,0.0,8.0,3.0,8.0,7.0,1.0,3.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,8.0,1.0,2.0,1.0,1.0,1.0,2451.0,1.0,15.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0
0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,48.0,6.0,3.0,1.0,2.0,2.0,3.0,4240.0,2.0,13.0,3.0,4.0,0.0,19.0,3.0,2.0,2.0,2.0,2.0
0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,48.0,4.0,4.0,3.0,2.0,3.0,3.0,10999.0,7.0,14.0,3.0,2.0,0.0,27.0,3.0,15.0,11.0,4.0,8.0
0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,41.0,7.0,2.0,4.0,3.0,2.0,3.0,5003.0,6.0,14.0,3.0,2.0,0.0,8.0,3.0,2.0,2.0,2.0,1.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,39.0,1.0,1.0,4.0,2.0,4.0,4.0,12742.0,1.0,16.0,3.0,3.0,1.0,21.0,3.0,21.0,6.0,11.0,8.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,27.0,2.0,4.0,1.0,3.0,2.0,4.0,4227.0,0.0,18.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,35.0,10.0,3.0,2.0,3.0,1.0,4.0,3917.0,1.0,20.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0
0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,42.0,5.0,2.0,4.0,3.0,5.0,3.0,18303.0,6.0,13.0,3.0,2.0,0.0,21.0,4.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,9.0,3.0,1.0,3.0,1.0,4.0,2380.0,4.0,18.0,3.0,2.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0
0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,59.0,2.0,3.0,3.0,2.0,4.0,4.0,13726.0,3.0,13.0,3.0,1.0,0.0,30.0,3.0,5.0,3.0,4.0,3.0
1,0.0,1.0,1.0,2.0,1.0,1.0,0.0,37.0,11.0,2.0,1.0,1.0,2.0,2.0,4777.0,5.0,15.0,3.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0
0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,55.0,18.0,4.0,3.0,3.0,2.0,2.0,6385.0,3.0,14.0,3.0,4.0,2.0,17.0,3.0,8.0,7.0,6.0,7.0
0,0.0,2.0,1.0,8.0,0.0,1.0,0.0,41.0,7.0,1.0,2.0,1.0,5.0,3.0,19973.0,1.0,22.0,4.0,2.0,2.0,21.0,3.0,21.0,16.0,5.0,10.0
0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,38.0,3.0,4.0,2.0,3.0,2.0,4.0,6861.0,8.0,12.0,3.0,3.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0
1,1.0,0.0,1.0,4.0,0.0,0.0,1.0,26.0,29.0,2.0,2.0,1.0,2.0,1.0,4969.0,8.0,18.0,3.0,4.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0
1,0.0,1.0,1.0,5.0,1.0,0.0,1.0,52.0,2.0,1.0,1.0,1.0,5.0,4.0,19845.0,1.0,15.0,3.0,4.0,1.0,33.0,3.0,32.0,14.0,6.0,9.0
0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,44.0,28.0,3.0,4.0,4.0,4.0,4.0,13320.0,3.0,18.0,3.0,3.0,1.0,23.0,3.0,12.0,11.0,11.0,11.0
0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,50.0,1.0,3.0,4.0,3.0,2.0,3.0,6347.0,0.0,12.0,3.0,1.0,1.0,19.0,3.0,18.0,7.0,0.0,13.0
1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0,16.0,4.0,3.0,4.0,1.0,1.0,2743.0,1.0,16.0,3.0,3.0,0.0,18.0,3.0,17.0,13.0,15.0,14.0
0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,39.0,22.0,3.0,4.0,3.0,3.0,1.0,10880.0,1.0,13.0,3.0,3.0,0.0,21.0,3.0,21.0,6.0,2.0,8.0
0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,33.0,8.0,1.0,2.0,2.0,1.0,4.0,2342.0,0.0,19.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0
0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,45.0,11.0,2.0,4.0,3.0,4.0,4.0,17650.0,3.0,13.0,3.0,2.0,1.0,26.0,4.0,9.0,3.0,1.0,1.0
0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,29.0,4.0,4.0,3.0,1.0,3.0,4025.0,9.0,12.0,3.0,2.0,0.0,10.0,3.0,8.0,7.0,7.0,7.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,34.0,1.0,4.0,2.0,4.0,2.0,4.0,9725.0,0.0,11.0,3.0,4.0,1.0,16.0,2.0,15.0,1.0,0.0,9.0
0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,59.0,1.0,2.0,2.0,3.0,3.0,4.0,11904.0,3.0,14.0,3.0,3.0,1.0,14.0,1.0,6.0,4.0,0.0,4.0
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,24.0,4.0,2.0,3.0,1.0,2.0,2177.0,1.0,16.0,3.0,1.0,0.0,6.0,3.0,6.0,3.0,0.0,4.0
0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,53.0,2.0,3.0,3.0,2.0,3.0,2.0,7525.0,2.0,12.0,3.0,1.0,1.0,30.0,3.0,15.0,7.0,6.0,12.0
1,1.0,2.0,1.0,1.0,1.0,1.0,0.0,36.0,15.0,3.0,1.0,3.0,2.0,3.0,4834.0,7.0,14.0,3.0,2.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0
1,1.0,1.0,0.0,7.0,2.0,1.0,0.0,26.0,2.0,3.0,1.0,3.0,1.0,1.0,2042.0,6.0,14.0,3.0,2.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0
0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,34.0,10.0,4.0,3.0,3.0,1.0,3.0,2220.0,1.0,19.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0
0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,28.0,10.0,1.0,4.0,3.0,1.0,2.0,1052.0,1.0,22.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,38.0,3.0,4.0,3.0,3.0,1.0,3.0,2821.0,3.0,16.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0
